kepid,tce_plnt_num,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err,av_training_set
3228986,1,,0.730966,5.02695e-06,132.216,0.00144715,0.3,6.458,2.325,0.8637,69.62,4.869,19.41,0.9779,0.398,2360.0,682.0,,,6428.0,245.0,4.38,0.33,1.156,0.662,AFP
10864656,1,,52.5009,0.000149318,171.521,0.00234504,0.3509,0.678,14.88,0.2475,948.7,15.15,61.65,12.64,0.9838,816.0,17.3,,,4995.0,78.0,3.33,0.01,4.16,0.12,PC
5705927,1,,1.61237,1.20113e-05,132.909,0.00259974,0.3006,5.2,4.848,1.315,46.28,4.626,11.26,1.302,0.4178,2370.0,471.0,,,6481.0,199.0,3.91,0.37,1.886,0.739,AFP
2852941,2,,2.89496,2.40096e-05,132.621,0.00497496,0.01789,427.8,3.087,0.3193,37.24,5.25,9.096,1.026,1.373,1900.0,581.0,,,7051.0,391.0,4.14,0.34,1.662,1.0,PC
8174306,1,,0.610623,5.87771e-06,131.708,0.00164251,0.03144,198.0,2.094,2.505,28.03,2.236,16.6,1.337,1.431,4190.0,818.0,,,8007.0,318.0,3.94,0.25,2.495,0.953,AFP
8973129,1,,24.1737,0.000125837,135.628,0.0041441,0.932,0.05292,3.456,0.3834,513.2,28.98,18.86,2.24,0.1998,552.0,86.4,,,5534.0,160.0,4.57,0.19,0.796,0.245,PC
6209225,1,,439.248,0.00913605,523.274,0.0113906,0.1409,53.53,8.523,2.227,338.9,67.8,6.365,1.786,2.497,266.0,46.5,,,6553.0,206.0,4.48,0.26,0.962,0.331,UNK
2854914,1,,25.9341,8.08556e-05,149.761,0.00260129,0.8502,0.1672,4.779,0.3331,421.7,11.51,36.34,2.866,0.3075,695.0,63.4,,,5952.0,119.0,4.29,0.12,1.225,0.218,PC
5736537,1,,1.17436,1.24443e-05,132.085,0.00312277,0.4368,4.599,4.894,4.24,48.95,6.093,9.318,1.254,0.5352,2820.0,727.0,,,7599.0,303.0,4.12,0.29,1.741,0.888,UNK
2452440,2,,8.09715,2.91439e-05,134.366,0.00374112,0.7,0.2052,4.912,0.2826,3822.0,91.99,42.33,5.91,0.3561,892.0,206.0,,,5753.0,202.0,4.42,0.29,0.894,0.408,AFP
8196840,1,,1.12595,1.11407e-05,132.598,0.00384749,0.5019,7.808,3.378,3.108,145.9,16.19,10.98,4.053,3.662,3950.0,680.0,,,8163.0,336.0,3.73,0.28,3.236,1.083,UNK
9716256,1,,0.772413,1.18029e-05,132.221,0.00125225,0.7,0.4593,2.399,0.4422,49.98,8.063,7.842,1.225,0.1603,2930.0,682.0,,,6897.0,273.0,4.09,0.25,1.616,0.741,AFP
2306740,3,,10.307,6.16744e-06,138.748,0.000462114,0.9992,0.2678,18.64,0.3448,71520.0,1051.0,1316.0,55.33,26.29,960.0,165.0,,,5912.0,162.0,4.22,0.21,1.217,0.413,AFP
2304566,1,,0.689907,3.01168e-05,131.88,0.0117193,0.8446,2.017,2.487,11.0,7.365,2.369,4.01,0.5257,0.5042,3090.0,1010.0,,,7048.0,289.0,4.14,0.37,1.724,1.121,UNK
7530366,1,,0.525557,7.20105e-06,131.889,0.00102186,0.2054,4.501,1.343,0.1472,3.693,0.3303,16.81,0.8654,0.1259,6790.0,1560.0,,,9725.0,427.0,3.57,0.39,4.371,1.973,UNK
4160006,1,,1.01837,0.0,131.661,0.0,0.1,0.0,3.5,0.0,86870.0,0.0,-1.0,43.34,0.0,2300.0,0.0,,,6160.0,221.0,4.14,0.27,1.463,0.779,AFP
8056337,2,,0.519401,7.01236e-06,131.88,0.000927341,0.1011,18.53,1.531,0.3002,597.4,45.59,28.31,2.951,1.142,2610.0,896.0,,,6235.0,240.0,4.35,0.37,1.204,0.823,AFP
9304997,1,,0.714115,1.95774e-05,131.956,0.00865156,0.8981,0.7829,2.357,7.783,6.68,1.404,6.534,1.242,0.9805,3400.0,720.0,,,5222.0,214.0,3.44,0.29,3.997,1.662,UNK
11970288,4,,3.21386,2.64317e-05,132.458,0.00487798,0.9162,0.07085,8.22,1.902,33.02,3.673,10.39,1.182,0.1051,1850.0,528.0,,,6935.0,229.0,4.1,0.32,1.747,0.989,AFP
11918099,1,,2.33743,2.12777e-06,132.027,0.000479854,0.876,0.0859,2.06,0.1157,871.7,15.38,71.89,2.554,0.2146,1050.0,79.6,,,4989.0,155.0,4.61,0.08,0.727,0.1,PC
9776794,1,,18.2221,6.4792e-05,133.958,0.00401357,0.3296,13.95,1.584,0.7748,2735.0,167.1,18.01,4.956,7.421,621.0,216.0,,,5162.0,209.0,4.41,0.42,0.958,0.661,PC
5355882,1,,8.74433,0.000185073,133.577,0.016712,0.6185,2.026,15.35,2.245,32.99,3.318,9.858,0.3859,0.1711,704.0,46.9,,,5308.0,172.0,4.62,0.07,0.643,0.075,NTP
6037187,1,,41.806,0.000222721,142.818,0.00435157,0.4687,4.988,5.983,0.8078,437.0,17.46,25.25,2.076,1.328,533.0,104.0,,,5907.0,179.0,4.45,0.27,0.973,0.374,PC
5305148,1,,572.766,0.0,131.511,0.0,0.1,0.0,7.5,0.0,918.0,0.0,-1.0,95.49,0.0,964.0,0.0,,,4279.0,116.0,1.32,0.03,33.05,7.373,NTP
11125764,2,,0.956762,1.3388e-05,132.071,0.00323005,0.5595,2.063,1.776,0.2466,24.9,4.094,8.337,1.641,0.4947,4140.0,762.0,,,8209.0,333.0,3.75,0.3,3.143,1.129,AFP
5727773,3,,1.36513,0.0,132.25,0.0,0.1,0.0,5.0,0.0,233.5,0.0,-1.0,3.033,0.0,2660.0,0.0,,,7159.0,353.0,4.04,0.29,1.96,0.987,AFP
7658882,1,,0.677045,9.07341e-06,131.613,0.00297695,0.8758,0.3359,2.461,2.669,40.22,4.926,11.3,1.303,0.3962,2440.0,979.0,,,5094.0,163.0,3.93,0.61,1.736,1.389,UNK
5306631,1,,4.6986,0.000154263,132.438,0.023673,0.2375,33.17,15.01,21.78,35.77,6.647,5.756,0.7842,1.217,1360.0,347.0,,,6616.0,286.0,4.33,0.3,1.298,0.654,NTP
4756092,1,,0.542062,6.19644e-06,131.906,0.00157635,0.7005,0.8628,1.98,0.9817,45.86,3.708,17.16,0.7904,0.1856,2470.0,717.0,,,6217.0,195.0,4.41,0.34,1.09,0.629,UNK
7052048,2,,0.655565,1.97321e-05,132.013,0.00805921,0.9,0.9719,2.045,7.758,6.8,1.342,6.907,0.5646,0.3957,3340.0,1200.0,,,7326.0,316.0,4.12,0.4,1.869,1.339,AFP
10418797,1,,23.3553,2.64111e-06,146.479,9.19458e-05,0.8449,0.004414,4.611,0.007033,39040.0,51.73,1114.0,21.8,0.1981,602.0,114.0,,,5754.0,165.0,4.53,0.28,0.905,0.338,AFP
7970629,1,,1.02553,1.60783e-08,132.504,5.26836e-06,0.7,0.0004946,3.323,0.0004655,103400.0,26.6,8095.0,32.69,0.01694,1900.0,381.0,,,6267.0,201.0,4.49,0.29,0.919,0.365,UNK
7381977,1,,0.773837,1.09731e-05,131.924,0.0064308,0.05219,35.01,5.912,10.63,46.73,3.468,15.02,0.5467,0.2209,1790.0,398.0,,,5679.0,167.0,4.57,0.29,0.807,0.355,UNK
4054968,1,,0.618542,6.31709e-06,131.892,0.00212498,0.07765,68.15,2.377,3.022,72.24,6.54,15.58,1.412,1.268,3180.0,1330.0,,,7306.0,336.0,4.23,0.46,1.638,1.367,NTP
10686930,1,,2.61844,1.95776e-05,134.042,0.0037521,0.05856,81.81,3.127,0.3262,44.22,5.091,9.257,3.201,4.172,2410.0,578.0,,,5085.0,141.0,3.24,0.3,4.941,2.36,AFP
6694649,2,,1.86774,2.27727e-05,132.79,0.00531784,0.5657,3.841,6.016,4.474,90.3,9.078,10.75,3.524,1.988,3450.0,768.0,,,7974.0,309.0,3.62,0.39,3.552,1.556,UNK
4927192,2,,6.31167,7.60106e-05,135.714,0.00857536,0.3,8.015,9.658,0.9319,34.74,4.569,7.991,0.8518,0.397,1340.0,459.0,,,6911.0,263.0,4.26,0.38,1.42,0.967,AFP
5023956,1,,1.82464,5.57857e-07,132.887,0.000190861,0.9807,0.01319,3.602,0.01637,4821.0,18.84,363.9,8.828,0.7139,1510.0,365.0,,,6190.0,230.0,4.49,0.35,0.793,0.379,AFP
8125580,1,,17.3171,4.54612e-05,142.36,0.00211457,0.3978,4.989,3.102,0.6123,1514.0,43.36,36.69,1.978,0.9937,454.0,21.6,,,4719.0,152.0,4.75,0.05,0.502,0.035,PC
5622707,1,,1.69779,1.52588e-05,132.672,0.00358636,0.2109,13.79,4.689,1.833,28.7,3.234,9.961,0.7197,0.3995,1980.0,480.0,,,6645.0,210.0,4.25,0.28,1.328,0.64,AFP
11968490,1,,0.539448,1.06884e-07,131.896,1.81187e-05,0.9007,0.006009,1.694,0.00193,24030.0,37.22,2489.0,29.76,0.4911,2960.0,748.0,,,6486.0,251.0,4.17,0.27,1.456,0.727,UNK
6463772,2,,0.931681,1.07845e-05,131.79,0.0069868,0.9825,0.011,1.903,0.1853,245.5,24.02,15.66,5.256,0.9439,2950.0,740.0,,,6095.0,215.0,3.77,0.47,2.432,1.208,AFP
4247092,2,,21.0561,0.000332455,150.421,0.0107176,0.4642,5.693,11.62,0.9096,154.2,10.5,16.29,1.42,0.9721,732.0,61.8,,,6156.0,129.0,4.38,0.12,1.118,0.183,AFP
5471059,3,,12.4245,0.000197357,141.588,0.0129638,0.6953,0.9106,16.14,0.4133,145.9,10.4,14.17,1.089,0.321,703.0,145.0,,,5524.0,175.0,4.54,0.27,0.847,0.344,AFP
8840117,4,,2.06942,2.30193e-05,132.526,0.00633719,0.2072,30.98,3.342,0.9492,20.97,3.394,7.712,0.8065,1.061,2000.0,456.0,,,6308.0,197.0,4.03,0.29,1.75,0.791,UNK
8905010,1,,3.58473,1.76024e-05,132.833,0.00314543,0.8723,0.1516,4.731,0.2691,15.02,0.8897,17.29,1.863,0.1788,2720.0,546.0,,,7244.0,282.0,3.5,0.33,4.199,1.657,AFP
5479800,1,,1.7012,9.05878e-06,132.564,0.00227053,0.7,2.459,2.427,0.2294,179.8,18.22,12.09,1.433,1.082,1530.0,0.00271,,,5780.0,0.0,4.44,0.0,1.0,0.0,AFP
10874226,2,,11.9736,8.64107e-06,132.806,0.000555092,0.9966,0.04236,4.231,0.04574,3824.0,25.31,165.4,10.46,2.956,820.0,171.0,,,6146.0,200.0,4.5,0.3,0.943,0.389,AFP
4383955,4,,4.90977,8.57246e-05,132.242,0.0770201,0.02239,168.3,24.85,39.36,201.6,30.64,9.497,3.585,2.172,2080.0,400.0,,,7892.0,304.0,3.92,0.23,2.496,0.942,AFP
8827407,1,,1.02143,3.40021e-05,132.62,0.0142279,0.9316,1.281,2.381,12.19,28.87,8.017,4.499,1.514,1.66,4040.0,1290.0,,,9649.0,378.0,4.06,0.33,2.399,1.519,AFP
4919550,1,,5.5668,2.87221e-05,132.496,0.003808,0.336,12.97,1.869,0.1975,162.6,15.81,11.32,0.9527,1.214,843.0,91.5,,,5216.0,165.0,4.56,0.12,0.751,0.156,PC
10296428,1,,322.584,0.00922026,321.395,0.0229717,0.6995,1.06,12.23,0.9894,243.6,86.82,2.845,128.1,69.62,1440.0,117.0,,,3630.0,93.0,0.7,0.03,76.83,11.86,UNK
6367365,1,,1.09546,1.33476e-05,131.793,0.00528727,0.6943,2.583,3.953,5.319,97.56,12.99,9.462,0.6969,0.6313,1330.0,117.0,,,5050.0,190.0,4.65,0.09,0.663,0.105,UNK
6442060,2,,1.37761,1.5363e-05,132.638,0.00423292,0.2233,16.34,4.904,4.138,23.3,2.954,9.688,1.037,0.693,2740.0,525.0,,,7100.0,282.0,3.96,0.24,2.117,0.794,AFP
3353050,1,,5.08005,1.10965e-05,133.789,0.0015857,0.6951,0.7506,5.172,0.1023,214.3,4.908,45.24,3.938,0.8006,1670.0,183.0,,,6049.0,130.0,3.77,0.17,2.52,0.541,PC
7866921,2,,91.5002,4.3422e-05,217.659,0.00039048,0.5335,0.005004,15.77,0.02559,38160.0,52.01,782.9,15.63,0.02142,337.0,43.4,,,5269.0,166.0,4.56,0.15,0.781,0.195,AFP
9851123,2,,8.48037,3.29984e-05,132.704,0.00286169,0.5761,0.8976,7.549,0.3646,945.2,25.66,38.21,2.554,0.4875,774.0,155.0,,,5478.0,180.0,4.58,0.26,0.805,0.318,AFP
6803855,1,,71.4523,0.000638345,148.807,0.00743308,0.8758,0.3118,6.38,0.9019,216.5,15.21,14.24,2.525,0.5628,561.0,148.0,,,6148.0,203.0,4.13,0.26,1.488,0.781,PC
6678383,3,,23.6684,3.1145e-05,132.713,0.00107968,0.283,3.715,5.675,0.2503,454.9,4.78,98.65,2.158,0.5016,668.0,62.3,,,5979.0,121.0,4.39,0.15,1.005,0.183,PC
7767774,1,,0.728954,9.64499e-06,131.832,0.0031576,0.5,2.102,2.45,0.8622,12.52,1.593,10.32,0.5432,0.1394,2750.0,979.0,,,6813.0,318.0,4.24,0.4,1.483,1.046,UNK
11666881,1,,4.91955,5.94783e-06,134.608,0.000847887,0.8992,0.03734,4.22,0.09059,314.2,4.27,78.17,2.77,0.09466,1290.0,193.0,,,6224.0,134.0,4.28,0.2,1.328,0.395,PC
4449034,1,,38.1386,5.80401e-05,142.299,0.00123086,0.9858,0.02667,3.749,0.09651,1218.0,23.56,59.92,13.14,3.979,873.0,170.0,,,6481.0,221.0,3.86,0.31,2.343,0.896,PC
5480040,4,,4.33618,5.72049e-05,132.917,0.0738215,0.3336,4.72,26.53,33.52,124.7,13.83,14.38,2.162,0.6814,1640.0,333.0,,,6429.0,229.0,3.99,0.29,1.908,0.761,AFP
7345248,1,,5.6649,5.69065e-05,136.34,0.00731916,0.8071,0.8628,4.103,0.2388,35.86,4.145,8.9,0.7517,0.2997,1130.0,189.0,,,5888.0,158.0,4.27,0.21,1.13,0.371,PC
7974032,1,,0.918195,6.2483e-06,131.56,0.00259269,0.998,0.09692,1.771,0.4469,727.1,59.06,16.55,9.843,13.87,3070.0,813.0,,,7237.0,295.0,4.04,0.31,1.994,1.043,UNK
2556639,1,,2.48127,3.7744e-05,132.978,0.0110147,0.9487,0.004798,6.555,0.2277,123.8,8.046,14.85,2.475,0.08309,2130.0,645.0,,,7257.0,342.0,4.1,0.34,1.829,1.095,UNK
9306998,1,,6.80667,0.000154229,136.836,0.01718,0.1412,59.82,14.85,9.486,32.13,3.982,8.164,1.189,1.72,1730.0,573.0,,,8074.0,333.0,4.09,0.39,2.069,1.359,AFP
2310284,2,,0.699673,0.0,131.568,0.0,0.1,0.0,2.5,0.0,760.0,0.0,-1.0,3.951,0.0,2750.0,0.0,,,6829.0,283.0,4.26,0.35,1.419,0.883,UNK
9243562,2,,0.573467,7.80704e-06,131.636,0.00118894,0.9007,0.2806,1.423,0.8091,70.75,6.967,15.31,2.341,0.5102,4250.0,786.0,,,8035.0,313.0,3.95,0.23,2.387,0.864,AFP
11718389,1,,5.94365,2.94458e-05,135.269,0.00362523,0.2891,10.65,1.983,0.1365,282.7,26.87,12.56,1.112,1.277,674.0,35.0,,,4391.0,131.0,4.6,0.05,0.682,0.058,PC
10717241,1,,12.3765,1.15118e-05,142.276,0.000718741,0.5859,0.6441,2.756,0.1565,1719.0,25.09,75.79,2.601,0.4387,483.0,17.3,,,4195.0,90.0,4.66,0.03,0.609,0.035,PC
5482494,2,,3.28598,4.10167e-05,134.221,0.00789107,0.7048,1.112,11.56,7.118,26.92,3.288,8.585,1.175,0.3295,1950.0,370.0,,,6614.0,233.0,3.9,0.31,2.114,0.788,AFP
7287995,3,,20.8374,0.00010833,132.096,0.00446994,0.8542,0.7924,2.481,0.7569,366.7,29.65,12.85,1.424,0.9653,419.0,15.0,,,4260.0,88.0,4.64,0.04,0.634,0.037,PC
5450814,1,,6.48752,7.61272e-07,137.625,9.01974e-05,0.9743,0.02916,2.442,0.00893,20360.0,43.18,519.7,11.45,1.054,595.0,30.1,,,4491.0,133.0,4.76,0.06,0.487,0.04,AFP
4074294,1,,0.892984,1.03862e-05,131.567,0.00238117,0.1,99.62,1.461,0.5689,25.52,3.703,9.801,0.5234,1.042,2040.0,451.0,,,6225.0,190.0,4.45,0.29,1.031,0.452,AFP
9953508,1,,1.60389,1.53949e-05,132.0,0.00413151,0.6343,0.9635,4.739,1.152,22.94,2.607,9.498,0.8538,0.1623,2220.0,626.0,,,6683.0,271.0,4.11,0.32,1.689,0.941,UNK
11611727,1,,428.821,0.0219867,175.436,0.0394296,0.5128,14.8,11.75,1.907,56.09,26.81,2.322,0.864,2.417,241.0,51.8,,,5329.0,161.0,4.29,0.27,1.138,0.484,NTP
9714209,1,,1.30299,1.24375e-05,132.417,0.00352325,0.9007,0.8909,1.485,0.5214,343.2,54.04,9.765,3.62,2.498,2480.0,815.0,,,7069.0,291.0,4.15,0.37,1.677,1.093,UNK
11074178,1,,14.3052,3.81556e-05,135.063,0.00216032,0.1719,18.42,3.93,0.6721,929.8,28.94,33.73,2.581,1.889,695.0,151.0,,,5735.0,163.0,4.55,0.3,0.852,0.366,PC
11295085,1,,2.49786,1.22091e-05,133.746,0.00243984,0.5,1.599,2.477,0.08477,31.61,2.919,12.07,0.8812,0.1638,1910.0,725.0,,,7108.0,268.0,4.24,0.42,1.51,1.142,AFP
6268531,1,,3.61283,3.59865e-05,134.175,0.00627718,0.5125,2.312,11.14,3.687,32.09,3.575,9.095,0.7463,0.2125,1520.0,444.0,,,6785.0,240.0,4.32,0.34,1.271,0.739,UNK
7137952,3,,1.28359,2.76324e-05,132.794,0.00788076,0.9092,0.7503,3.142,5.412,73.84,15.71,4.872,1.891,1.142,2760.0,985.0,,,7619.0,302.0,4.13,0.41,1.888,1.338,AFP
2167783,1,,0.862877,8.45368e-06,132.072,0.00186201,0.9,0.3771,1.854,0.6953,220.6,26.82,11.01,2.548,0.7633,2750.0,638.0,,,6991.0,293.0,4.16,0.26,1.475,0.673,UNK
6790451,1,,1.63498,2.05734e-05,132.101,0.00918546,0.9943,0.005941,2.036,0.2541,37.63,3.027,16.65,1.572,0.4315,2380.0,853.0,,,7294.0,321.0,4.16,0.4,1.733,1.234,AFP
11708170,4,,0.538853,0.0,132.026,0.0,0.1,0.0,2.0,0.0,14.54,0.0,-1.0,0.5815,0.0,3070.0,0.0,,,6773.0,155.0,4.21,0.15,1.51,0.346,NTP
5371796,1,,459.374,0.0159448,260.088,0.0353216,0.1844,176.2,3.289,4.68,702.1,241.0,3.762,2.568,21.3,228.0,51.6,,,5693.0,202.0,4.49,0.31,0.982,0.44,NTP
6124836,1,,559.992,0.014937,438.117,0.0155633,0.9489,0.01202,12.42,0.8211,1203.0,234.2,6.099,4.926,0.5169,262.0,75.4,,,6553.0,223.0,4.39,0.33,1.148,0.657,UNK
5768927,1,,4.39051,6.76837e-08,132.551,1.12929e-05,0.905,0.002953,2.948,0.001125,46880.0,15.03,4055.0,44.14,0.286,1400.0,356.0,,,6081.0,177.0,4.13,0.25,1.454,0.733,AFP
8123377,4,,0.679335,0.0,132.088,0.0,0.1,0.0,2.0,0.0,266.6,0.0,-1.0,2.697,0.0,3050.0,0.0,,,7038.0,305.0,4.16,0.34,1.63,0.978,UNK
9549471,2,,15.7139,6.61275e-05,137.326,0.00333457,0.7269,1.048,5.369,0.6512,443.4,14.35,33.65,2.177,0.7523,728.0,140.0,,,5812.0,164.0,4.43,0.26,0.96,0.366,AFP
4843592,1,,0.967065,8.44806e-06,131.606,0.00149843,0.3,12.19,0.9178,0.05889,110.1,12.52,11.92,1.084,0.987,1870.0,361.0,,,5755.0,173.0,4.4,0.26,1.022,0.39,AFP
5522154,3,,0.531989,0.000159716,131.806,0.0116168,0.8993,1.572,1.58,8.507,9.995,16.58,1.276,0.6012,0.8633,3220.0,1070.0,,,6884.0,314.0,4.17,0.38,1.634,1.073,AFP
8979238,3,,8.53742,0.000151357,134.915,0.0138724,0.4418,5.034,17.67,3.605,62.3,5.473,12.42,1.523,0.8488,1260.0,262.0,,,6003.0,179.0,3.91,0.39,1.891,0.777,AFP
4282390,1,,1.96139,1.66529e-05,132.303,0.00449679,0.283,9.726,4.752,1.421,43.26,3.883,12.24,0.9362,0.5198,1900.0,528.0,,,6613.0,253.0,4.24,0.31,1.404,0.772,UNK
11072016,1,,1.89873,1.11147e-05,132.095,0.00232547,0.6961,1.523,1.335,0.1068,77.63,9.817,10.14,0.9915,0.4487,1520.0,383.0,,,5942.0,214.0,4.44,0.32,1.05,0.522,PC
10157458,1,,7.33682,3.62426e-05,138.585,0.00357465,0.6987,2.636,3.534,0.6494,312.8,17.2,19.89,1.6,1.239,876.0,194.0,,,5798.0,163.0,4.55,0.3,0.847,0.372,PC
4476186,3,,1.10934,6.85454e-06,131.996,0.000898679,0.1,14.4,2.489,0.2129,247.1,20.9,15.42,4.04,0.9844,3350.0,664.0,,,7693.0,305.0,3.91,0.24,2.533,0.984,AFP
7698937,1,,1.37279,2.20799e-05,131.863,0.00554714,0.9415,0.0286,3.65,0.7694,21.77,3.845,5.74,0.905,0.08681,2390.0,592.0,,,6897.0,235.0,4.12,0.28,1.603,0.787,AFP
7547573,3,,1.27835,9.44672e-06,132.585,0.00160069,0.9,0.2418,2.431,0.4823,134.2,15.28,11.24,5.05,1.049,3870.0,796.0,,,7733.0,310.0,3.59,0.34,3.717,1.502,AFP
9936518,3,,1.17706,0.0,131.954,0.0,0.1,0.0,4.5,0.0,270.7,0.0,-1.0,2.742,0.0,2570.0,0.0,,,7209.0,333.0,4.19,0.42,1.645,1.226,AFP
12258300,2,,0.826665,2.09087e-05,131.741,0.00954703,0.8927,0.3399,2.872,4.175,4.669,0.8025,6.17,0.4457,0.1085,3090.0,1000.0,,,7411.0,320.0,4.13,0.37,1.792,1.155,UNK
6042663,1,,30.9718,1.38814e-06,151.532,3.81815e-05,0.6995,0.01523,8.32,0.0019,231600.0,76.57,4162.0,48.28,0.794,521.0,114.0,,,5626.0,170.0,4.56,0.29,0.824,0.356,AFP
10745159,1,,1.12878,9.96865e-06,131.649,0.00306199,0.3012,5.987,2.752,0.5868,11.67,1.171,11.92,0.9058,0.3052,3370.0,652.0,,,7735.0,312.0,3.9,0.24,2.596,0.981,AFP
11199228,2,,0.514002,2.91754e-05,132.027,0.00351564,0.3,5.753,1.535,0.4759,4.536,1.385,5.879,0.501,0.1592,4830.0,1670.0,,,9315.0,409.0,4.08,0.36,2.281,1.56,AFP
5646176,1,,0.99833,1.1864e-05,131.629,0.00152461,0.1,32.89,2.42,0.7353,46.21,8.001,7.723,0.8836,0.5713,2230.0,692.0,,,6305.0,197.0,4.25,0.32,1.295,0.799,UNK
3761641,1,,1.06203,1.70006e-05,132.05,0.0046369,0.7009,1.196,1.87,0.3258,21.0,4.234,6.215,0.9808,0.2803,3280.0,992.0,,,8373.0,356.0,4.12,0.36,1.993,1.195,NTP
7978226,2,,1.29015,1.86794e-05,131.756,0.00602506,0.917,0.4039,3.165,4.155,15.82,2.316,8.218,0.7618,0.292,2380.0,585.0,,,6622.0,229.0,4.08,0.26,1.62,0.788,AFP
10285631,1,,18.684,5.18775e-05,133.466,0.00220349,0.7088,0.4628,6.774,0.2959,389.8,9.114,43.17,3.41,0.5478,832.0,96.4,,,5548.0,112.0,4.04,0.19,1.614,0.368,PC
4851356,1,,1.23517,1.14841e-05,131.98,0.00396126,0.8359,0.9794,3.392,3.252,74.68,7.682,11.39,0.9726,0.5318,1740.0,378.0,,,5930.0,300.0,4.44,0.28,0.997,0.42,AFP
8095321,2,,3.15347,2.20009e-05,134.107,0.00498202,0.004701,919.7,6.25,1.591,37.76,3.593,12.9,0.853,0.6742,1630.0,474.0,,,6711.0,215.0,4.25,0.33,1.378,0.795,AFP
6185496,2,,0.949241,5.40176e-06,131.549,0.00105671,0.9,0.5304,1.159,0.1099,248.0,19.2,18.5,1.525,0.9571,1460.0,814.0,,,4904.0,158.0,4.53,0.76,0.786,0.874,AFP
12009347,2,,5.44773,3.19545e-06,136.299,0.000371141,0.6894,0.587,1.108,0.1276,2648.0,51.7,64.31,4.045,1.049,712.0,36.8,,,4411.0,156.0,4.57,0.04,0.73,0.055,AFP
4474637,2,,3.88678,0.0,133.061,0.0,0.1,0.0,9.0,0.0,24200.0,0.0,-1.0,15.42,0.0,1160.0,0.0,,,5780.0,0.0,4.44,0.0,1.0,0.0,AFP
4755510,2,,1.13158,9.71959e-06,131.693,0.00232422,0.5,1.963,3.453,0.8817,53.79,6.268,10.87,1.133,0.2596,2450.0,946.0,,,7076.0,316.0,4.26,0.43,1.49,1.142,AFP
12115387,1,,439.667,0.008848,352.412,0.0135429,0.7254,4.85,4.524,3.404,905.6,148.5,8.921,2.623,5.337,196.0,19.5,,,5093.0,176.0,4.54,0.12,0.808,0.151,UNK
3335816,1,,3.71101,2.60891e-07,132.488,5.13137e-05,0.9787,0.01373,3.476,0.003947,24790.0,24.43,5098.0,32.06,1.284,1440.0,348.0,,,6338.0,186.0,4.26,0.26,1.247,0.6,UNK
9529856,1,,37.4822,3.01451e-06,155.84,7.19544e-05,1.0,0.01331,4.805,0.03112,28770.0,545.3,1438.0,41.64,1.868,717.0,169.0,,,6429.0,208.0,4.15,0.25,1.424,0.665,AFP
9605514,3,,66.7889,0.000662305,184.474,0.00813805,0.2238,41.64,3.774,1.375,450.5,48.75,9.502,2.205,4.218,490.0,105.0,,,6297.0,212.0,4.45,0.29,1.031,0.436,PC
9825174,1,,0.740901,8.72954e-06,131.925,0.00172675,0.7079,1.416,1.215,0.1618,108.7,12.81,12.41,0.9808,0.452,1870.0,394.0,,,5618.0,164.0,4.49,0.27,0.874,0.364,AFP
12505654,1,,5.18672,7.70185e-06,134.997,0.000907236,0.005005,554.9,0.814,0.1054,628.8,36.93,23.21,1.943,1.449,863.0,105.0,,,5231.0,171.0,4.59,0.15,0.781,0.184,PC
8461529,1,,0.899139,6.71707e-06,132.319,0.00254872,0.04484,67.58,3.502,2.473,191.5,15.12,17.8,3.255,1.856,3120.0,711.0,,,6507.0,242.0,3.81,0.41,2.338,1.051,AFP
4370956,2,,0.542141,1.24791e-05,131.655,0.00193557,0.1,55.8,1.558,1.201,17.06,2.852,10.13,0.7204,0.773,3160.0,738.0,,,6468.0,249.0,4.07,0.26,1.73,0.798,AFP
10528093,1,,307.993,0.0058856,258.76,0.0213657,0.9989,0.5121,4.236,0.9674,3071.0,787.5,21.13,7.799,29.57,228.0,30.0,,,5334.0,170.0,4.54,0.27,0.746,0.19,UNK
7800087,2,,0.944217,4.40329e-06,132.022,0.000677468,0.9046,0.1199,1.291,0.111,735.1,51.97,18.73,1.435,0.2104,882.0,73.1,,,3638.0,85.0,4.82,0.08,0.44,0.07,AFP
6449552,3,,402.691,0.0,258.434,0.0,0.1,0.0,6.0,0.0,37200.0,0.0,-1.0,17.49,0.0,233.0,0.0,,,5547.0,165.0,4.45,0.26,0.918,0.36,UNK
10341878,1,,0.933618,1.74619e-05,131.621,0.00637382,0.9134,0.5604,2.68,6.393,11.61,1.737,7.643,0.8221,0.3929,3140.0,702.0,,,7286.0,327.0,4.0,0.25,2.056,0.901,NTP
5617510,4,,74.3906,0.00230258,187.175,0.0391068,0.0039,1485.0,7.31,0.9565,169.8,45.95,6.467,2.905,3.074,767.0,185.0,,,6865.0,293.0,3.74,0.47,2.211,1.047,UNK
9761199,1,,1.38404,1.39427e-06,131.725,0.000171366,0.2954,1.614,0.6191,0.02683,1717.0,36.61,67.5,2.451,0.347,939.0,35.4,,,4007.0,85.0,4.69,0.04,0.577,0.036,AFP
